budget,original_title,release_date,revenue,runtime,vote_average,actor1,actor2,actor3,director,genre,profit
31000000,Arachnophobia,1990-08-09,53208180,103.0,6.2,Jeff Daniels,Harley Jane Kozak,Garette Ratliff Henson,Frank Marshall,Comedy,22.0
31000000,Frequency,2000-04-28,68106245,118.0,7.0,Dennis Quaid,Jim Caviezel,Andre Braugher,Gregory Hoblit,Science Fiction,37.0
31000000,Vacation,2015-07-28,104384188,99.0,6.2,Ed Helms,Christina Applegate,Skyler Gisondo,John Francis Daley,Comedy,73.0
30250000,Get Shorty,1995-10-20,115101622,105.0,6.4,John Travolta,Gene Hackman,Rene Russo,Barry Sonnenfeld,Comedy,85.0
45000000,Chicago,2002-12-26,306776732,113.0,6.9,Catherine Zeta-Jones,Renée Zellweger,Queen Latifah,Rob Marshall,Action,262.0
34200000,Big Daddy,1999-06-25,234801895,93.0,6.1,Adam Sandler,Joey Lauren Adams,Kristy Swanson,Dennis Dugan,Drama,201.0
30000000,American Pie 2,2001-08-10,287553595,108.0,6.0,Jason Biggs,Thomas Ian Nicholas,Chris Klein,J.B. Rogers,Comedy,258.0
30000000,Toy Story,1995-10-30,373554033,81.0,7.7,Tom Hanks,Tim Allen,Don Rickles,John Lasseter,Comedy,344.0
30000000,Speed,1994-06-09,350448145,116.0,6.8,Keanu Reeves,Dennis Hopper,Sandra Bullock,Jan de Bont,Crime,320.0
30000000,The Vow,2012-02-05,196114570,104.0,7.0,Rachel McAdams,Channing Tatum,Sam Neill,Michael Sucsy,Romance,166.0
31000000,Extraordinary Measures,2010-01-21,15134293,105.0,6.0,Harrison Ford,Brendan Fraser,Keri Russell,Tom Vaughan,Drama,-16.0
30000000,Remember the Titans,2000-09-29,136706683,113.0,7.4,Denzel Washington,Will Patton,Ryan Hurst,Boaz Yakin,Drama,107.0
30000000,The Hunt for Red October,1990-03-02,199200000,134.0,7.2,Alec Baldwin,Sean Connery,Scott Glenn,John McTiernan,Action,169.0
25000000,The Butler,2013-08-16,115922175,132.0,7.2,Forest Whitaker,David Banner,Michael Rainey Jr.,Lee Daniels,Drama,91.0
20000000,DodgeBall: A True Underdog Story,2004-06-18,167722310,92.0,6.2,Vince Vaughn,Christine Taylor,Ben Stiller,Rawson Marshall Thurber,Comedy,148.0
30000000,The Addams Family,1991-11-22,191502426,99.0,6.7,Raúl Juliá,Anjelica Huston,Christopher Lloyd,Barry Sonnenfeld,Comedy,162.0
30000000,Ace Ventura: When Nature Calls,1995-11-10,212385533,90.0,6.1,Jim Carrey,Ian McNeice,Simon Callow,Steve Oedekerk,Crime,182.0
37000000,The Princess Diaries,2001-08-03,165335153,115.0,6.5,Anne Hathaway,Julie Andrews,Heather Matarazzo,Garry Marshall,Romance,128.0
26000000,The First Wives Club,1996-09-20,116400000,102.0,6.5,Goldie Hawn,Bette Midler,Diane Keaton,Hugh Wilson,Comedy,90.0
33000000,Se7en,1995-09-22,327311859,127.0,8.1,Brad Pitt,Morgan Freeman,Gwyneth Paltrow,David Fincher,Mystery,294.0
30000000,District 9,2009-08-05,210819611,112.0,7.3,Sharlto Copley,Jason Cope,Nathalie Boltt,Neill Blomkamp,Science Fiction,181.0
30000000,The SpongeBob SquarePants Movie,2004-11-14,140161792,87.0,6.7,Tom Kenny,Clancy Brown,Rodger Bumpass,Stephen Hillenburg,Animation,110.0
25000000,Mystic River,2003-10-07,156822020,138.0,7.6,Sean Penn,Tim Robbins,Kevin Bacon,Clint Eastwood,Thriller,132.0
30000000,Million Dollar Baby,2004-12-15,216763646,132.0,7.7,Clint Eastwood,Hilary Swank,Morgan Freeman,Clint Eastwood,Drama,187.0
80000000,Analyze This,1999-03-05,176885658,103.0,6.4,Robert De Niro,Billy Crystal,Lisa Kudrow,Harold Ramis,Crime,97.0
29000000,The Notebook,2004-06-25,115603229,123.0,7.7,Rachel McAdams,Ryan Gosling,Gena Rowlands,Nick Cassavetes,Drama,87.0
30000000,27 Dresses,2008-01-10,160259319,111.0,6.1,Katherine Heigl,James Marsden,Malin Åkerman,Anne Fletcher,Romance,130.0
35000000,Hannah Montana: The Movie,2009-04-10,155545279,102.0,6.0,Miley Cyrus,Billy Ray Cyrus,Emily Osment,Peter Chelsom,Romance,121.0
30,Rugrats in Paris: The Movie,2000-09-14,103,78.0,6.0,E.G. Daily,Susan Sarandon,John Lithgow,Stig Bergqvist,Comedy,0.0
30000000,The Prince of Tides,1991-12-25,74787599,132.0,5.9,Nick Nolte,Barbra Streisand,Blythe Danner,Barbra Streisand,Romance,45.0
30000000,Legends of the Fall,1994-12-16,160638883,133.0,7.2,Brad Pitt,Anthony Hopkins,Aidan Quinn,Edward Zwick,Drama,131.0
25000000,Up in the Air,2009-09-05,163670000,109.0,6.7,George Clooney,Vera Farmiga,Anna Kendrick,Jason Reitman,Romance,139.0
30000000,About Schmidt,2002-12-13,105834556,125.0,6.7,Jack Nicholson,Kathy Bates,Hope Davis,Alexander Payne,Comedy,76.0
35000000,Warm Bodies,2013-01-31,116980662,97.0,6.4,Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Jonathan Levine,Romance,82.0
30000000,Looper,2012-09-26,47042000,118.0,6.6,Joseph Gordon-Levitt,Bruce Willis,Emily Blunt,Rian Johnson,Thriller,17.0
0,Down to Earth,2001-02-16,0,87.0,4.9,Chris Rock,Regina King,Chazz Palminteri,Chris Weitz,Fantasy,0.0
30000000,Babe,1995-07-18,254134910,89.0,6.0,Christine Cavanaugh,Miriam Margolyes,Danny Mann,Chris Noonan,Family,224.0
30000000,Hope Springs,2012-08-07,114281051,100.0,5.8,Meryl Streep,Steve Carell,Tommy Lee Jones,David Frankel,Romance,84.0
30000000,Forgetting Sarah Marshall,2008-04-17,105173115,111.0,6.4,Jason Segel,Kristen Bell,Mila Kunis,Nicholas Stoller,Romance,75.0
45000000,Four Brothers,2005-08-11,92374674,109.0,6.7,Mark Wahlberg,Tyrese Gibson,André Benjamin,John Singleton,Action,47.0
30000000,Baby Mama,2008-04-23,63833449,99.0,5.8,Tina Fey,Amy Poehler,Dax Shepard,Michael McCullers,Comedy,34.0
0,Hope Floats,1998-05-29,0,114.0,5.8,Sandra Bullock,Harry Connick Jr.,Gena Rowlands,Forest Whitaker,Romance,0.0
30000000,Bride Wars,2009-01-09,114663461,89.0,5.9,Anne Hathaway,Kate Hudson,Bryan Greenberg,Gary Winick,Comedy,85.0
19000000,Without a Paddle,2004-08-20,69631118,95.0,5.3,Seth Green,Matthew Lillard,Dax Shepard,Steven Brill,Adventure,51.0
37000000,13 Going on 30,2004-04-13,96455697,98.0,6.3,Jennifer Garner,Mark Ruffalo,Judy Greer,Gary Winick,Comedy,59.0
30000000,Midnight in Paris,2011-05-11,151119219,94.0,7.4,Owen Wilson,Rachel McAdams,Kurt Fuller,Woody Allen,Romance,121.0
0,The Nut Job,2014-01-17,0,85.0,5.5,Will Arnett,Katherine Heigl,Brendan Fraser,Peter Lepeniotis,Comedy,0.0
53000000,Blow,2001-04-04,83282296,124.0,7.4,Johnny Depp,Penélope Cruz,Ethan Suplee,Ted Demme,Crime,30.0
80000000,Message in a Bottle,1999-02-22,118880016,131.0,5.8,Kevin Costner,Robin Wright,Paul Newman,Luis Mandoki,Romance,39.0
30000000,Star Trek V: The Final Frontier,1989-06-09,70200000,107.0,5.6,William Shatner,Leonard Nimoy,DeForest Kelley,William Shatner,Adventure,40.0
30000000,Like Mike,2002-07-03,0,99.0,5.7,Shad Moss,Morris Chestnut,Jonathan Lipnicki,John Schultz,Family,-30.0
30000000,The Naked Gun 33⅓: The Final Insult,1994-03-18,51132598,83.0,6.3,Leslie Nielsen,Priscilla Presley,George Kennedy,Peter Segal,Comedy,21.0
30000000,A View to a Kill,1985-05-24,152427960,131.0,6.0,Roger Moore,Christopher Walken,Tanya Roberts,John Glen,Adventure,122.0
30000000,The Curse of the Were-Rabbit,2005-09-04,192452832,85.0,6.8,Peter Sallis,Helena Bonham Carter,Ralph Fiennes,Nick Park,Family,162.0
30000000,P.S. I Love You,2007-11-15,156835339,126.0,6.9,Hilary Swank,Gerard Butler,Lisa Kudrow,Richard LaGravenese,Romance,127.0
30000000,Racing Stripes,2005-01-06,93772522,102.0,5.1,Frankie Muniz,Mandy Moore,Hayden Panettiere,Frederik Du Chau,Comedy,64.0
30000000,Atonement,2007-08-29,129266061,123.0,7.4,Keira Knightley,James McAvoy,Romola Garai,Joe Wright,Romance,99.0
30000000,Letters to Juliet,2010-05-14,0,105.0,6.6,Amanda Seyfried,Christopher Egan,Gael García Bernal,Gary Winick,Romance,-30.0
30000000,Black Rain,1989-09-22,45892212,125.0,6.2,Michael Douglas,Andy García,,Ridley Scott,Action,16.0
30000000,The Three Stooges,2012-04-13,54819301,92.0,4.9,Sean Hayes,Will Sasso,Chris Diamantopoulos,Bobby Farrelly,Comedy,25.0
40000000,Corpse Bride,2005-09-09,117195061,77.0,7.2,Johnny Depp,Helena Bonham Carter,Emily Watson,Tim Burton,Music,77.0
0,Glory Road,2006-01-13,42647449,118.0,7.2,Josh Lucas,Derek Luke,Jon Voight,James Gartner,Drama,43.0
30000000,Sicario,2015-09-17,84025816,121.0,7.2,Emily Blunt,Benicio del Toro,Josh Brolin,Denis Villeneuve,Mystery,54.0
30000000,Southpaw,2015-06-15,91709827,123.0,7.3,Jake Gyllenhaal,Rachel McAdams,Forest Whitaker,Antoine Fuqua,Action,62.0
30000000,Drag Me to Hell,2009-03-15,90810892,99.0,6.2,Alison Lohman,Justin Long,Lorna Raver,Sam Raimi,Thriller,61.0
25000000,The Age of Adaline,2015-04-16,65663276,112.0,7.4,Blake Lively,Michiel Huisman,Harrison Ford,Lee Toland Krieger,Romance,41.0
0,Secondhand Lions,2003-09-19,0,111.0,6.9,Michael Caine,Robert Duvall,Haley Joel Osment,Tim McCanlies,Drama,0.0
30000000,Step Up 3D,2010-08-04,159291809,107.0,6.6,Rick Malambri,Adam G. Sevani,Joe Slaughter,Jon M. Chu,Drama,129.0
25000000,Blue Crush,2002-08-08,51842679,104.0,5.6,Kate Bosworth,Matthew Davis,Michelle Rodriguez,John Stockwell,Adventure,27.0
30000000,Stranger Than Fiction,2006-09-09,53653224,113.0,7.1,Will Ferrell,Maggie Gyllenhaal,Dustin Hoffman,Marc Forster,Comedy,24.0
30000000,30 Days of Night,2007-10-17,75505973,113.0,6.2,Josh Hartnett,Melissa George,Ben Foster,David Slade,Horror,46.0
30000000,The Cabin in the Woods,2012-04-12,66486080,95.0,6.5,Kristen Connolly,Chris Hemsworth,Anna Hutchison,Drew Goddard,Thriller,36.0
30000000,Meet the Spartans,2008-01-24,84646831,84.0,3.7,Sean Maguire,Carmen Electra,Ken Davitian,Jason Friedberg,Comedy,55.0
30000000,Midnight Run,1988-07-20,38413606,126.0,7.2,Robert De Niro,Charles Grodin,Yaphet Kotto,Martin Brest,Comedy,8.0
27000000,The Running Man,1987-11-13,38122105,101.0,6.4,Arnold Schwarzenegger,Richard Dawson,María Conchita Alonso,Paul Michael Glaser,Action,11.0
25000000,Little Shop of Horrors,1986-12-19,38748395,94.0,6.6,Rick Moranis,Ellen Greene,Vincent Gardenia,Frank Oz,Music,14.0
30000000,Hanna,2011-04-07,63782078,111.0,6.5,Saoirse Ronan,Eric Bana,Vicky Krieps,Joe Wright,Adventure,34.0
30000000,Mortal Kombat: Annihilation,1997-11-21,51376861,95.0,3.8,Robin Shou,Talisa Soto,James Remar,John R. Leonetti,Action,21.0
30000000,Larry Crowne,2011-06-30,36160375,98.0,5.7,Tom Hanks,Julia Roberts,Bryan Cranston,Tom Hanks,Drama,6.0
30000000,Carrie,2013-10-16,82394288,100.0,5.8,Chloë Grace Moretz,Julianne Moore,Judy Greer,Kimberly Peirce,Drama,52.0
30000000,Take the Lead,2006-03-17,34742066,108.0,6.6,Antonio Banderas,Rob Brown,Yaya DaCosta,Liz Friedlander,Music,5.0
30000000,Gridiron Gang,2006-09-15,41480851,125.0,6.5,Dwayne Johnson,Xzibit,L. Scott Caldwell,Phil Joanou,Action,11.0
45000000,What's the Worst That Could Happen?,2001-05-31,0,94.0,5.1,Martin Lawrence,Danny DeVito,John Leguizamo,Sam Weisman,Action,-45.0
30000000,9,2009-08-19,48428063,79.0,6.6,Christopher Plummer,Martin Landau,John C. Reilly,Shane Acker,Animation,18.0
30000000,Side Effects,2013-02-07,63372757,106.0,6.4,Jude Law,Rooney Mara,Catherine Zeta-Jones,Steven Soderbergh,Thriller,33.0
0,The Prince & Me,2004-03-28,0,111.0,5.9,Julia Stiles,Luke Mably,Ben Miller,Martha Coolidge,Comedy,0.0
30000000,Winnie the Pooh,2011-04-13,14460000,63.0,6.8,Jim Cummings,Travis Oates,,Stephen Anderson,Animation,-16.0
19000000,Dumb and Dumberer: When Harry Met Lloyd,2003-06-13,39267515,85.0,4.1,Mimi Rogers,Eric Christian Olsen,Luis Guzmán,Troy Miller,Comedy,20.0
30000000,Bulworth,1998-05-15,29202884,108.0,6.3,Warren Beatty,Halle Berry,Sean Astin,Warren Beatty,Comedy,-1.0
0,Get on Up,2014-08-01,31911598,139.0,6.4,Chadwick Boseman,Nelsan Ellis,Dan Aykroyd,Tate Taylor,Music,32.0
0,One True Thing,1998-09-18,0,127.0,6.2,Meryl Streep,Renée Zellweger,William Hurt,Carl Franklin,Romance,0.0
30000000,Virtuosity,1995-08-04,24048000,106.0,5.4,Denzel Washington,Russell Crowe,Kelly Lynch,Brett Leonard,Action,-6.0
0,My Super Ex-Girlfriend,2006-06-20,60896147,95.0,4.8,Uma Thurman,Luke Wilson,Anna Faris,Ivan Reitman,Comedy,61.0
30000000,Deliver Us from Evil,2014-07-01,0,118.0,5.9,Eric Bana,Edgar Ramírez,Olivia Munn,Scott Derrickson,Horror,-30.0
30000000,Sanctum,2011-02-03,108609310,108.0,5.8,Ioan Gruffudd,Richard Roxburgh,Alice Parkinson,Alister Grierson,Action,79.0
35000000,Little Black Book,2004-08-06,22034832,111.0,5.2,Brittany Murphy,Holly Hunter,Kathy Bates,Nick Hurran,Comedy,-13.0
30000000,The Five-Year Engagement,2012-04-27,53909751,124.0,5.7,Jason Segel,Emily Blunt,Chris Pratt,Nicholas Stoller,Comedy,24.0
30000000,Mr. 3000,2004-06-15,21800302,104.0,5.0,Bernie Mac,Angela Bassett,Michael Rispoli,Charles Stone III,Drama,-8.0
30000000,The Next Three Days,2010-11-18,51148651,133.0,6.9,Russell Crowe,Elizabeth Banks,Brian Dennehy,Paul Haggis,Romance,21.0
30000000,Ultraviolet,2006-03-03,31070211,87.0,4.8,Milla Jovovich,Cameron Bright,Nick Chinlund,Kurt Wimmer,Action,1.0
30000000,Assault on Precinct 13,2005-01-19,35294470,109.0,6.0,Ethan Hawke,Laurence Fishburne,Gabriel Byrne,Jean-François Richet,Thriller,5.0
30000000,The Replacement Killers,1998-02-06,19204929,87.0,6.0,Chow Yun-fat,Mira Sorvino,Michael Rooker,Antoine Fuqua,Action,-11.0
25000000,Fled,1996-07-19,17193231,98.0,5.2,Laurence Fishburne,Stephen Baldwin,Salma Hayek,Kevin Hooks,Thriller,-8.0
0,Eight Legged Freaks,2002-07-17,0,99.0,5.4,David Arquette,Kari Wuhrer,Scott Terra,Ellory Elkayem,Horror,0.0
30000000,Love & Other Drugs,2010-11-22,102820008,112.0,6.6,Jake Gyllenhaal,Anne Hathaway,Oliver Platt,Edward Zwick,Drama,73.0
30000000,88 Minutes,2007-02-14,16930884,108.0,5.7,Al Pacino,Alicia Witt,Leelee Sobieski,Jon Avnet,Thriller,-13.0
35000000,North Country,2005-02-12,25224242,126.0,6.8,Charlize Theron,Elle Peterson,Thomas Curtis,Niki Caro,Drama,-10.0
40000000,The Whole Ten Yards,2004-04-07,26155781,98.0,5.5,Bruce Willis,Matthew Perry,Amanda Peet,Howard Deutch,Thriller,-14.0
26000000,Splice,2009-10-06,0,104.0,5.5,Adrien Brody,Sarah Polley,Delphine Chanéac,Vincenzo Natali,Horror,-26.0
37000000,Howard the Duck,1986-08-01,37962774,110.0,5.1,Lea Thompson,Jeffrey Jones,Tim Robbins,Willard Huyck,Comedy,1.0
30000000,Pride and Glory,2008-09-09,31148328,130.0,6.3,Edward Norton,Jon Voight,Colin Farrell,Gavin O'Connor,Crime,1.0
30000000,The Cave,2005-08-25,15007991,97.0,5.1,Cole Hauser,Eddie Cibrian,Morris Chestnut,Bruce Hunt,Action,-15.0
30000000,Alex & Emma,2003-06-16,15368897,96.0,5.0,Luke Wilson,Kate Hudson,Sophie Marceau,Rob Reiner,Romance,-15.0
30000000,Wicker Park,2004-09-03,13001257,114.0,6.7,Josh Hartnett,Rose Byrne,Matthew Lillard,Paul McGuigan,Thriller,-17.0
17000000,Fright Night,2011-08-18,24922237,106.0,6.0,Anton Yelchin,Colin Farrell,Toni Collette,Craig Gillespie,Horror,8.0
30000000,The New World,2005-12-25,30536013,135.0,6.4,Colin Farrell,Q'orianka Kilcher,Christopher Plummer,Terrence Malick,Drama,1.0
30000000,Wing Commander,1999-03-11,0,100.0,4.0,Freddie Prinze Jr.,Saffron Burrows,Matthew Lillard,Christopher Roberts,Action,-30.0
0,In Dreams,1999-01-15,0,100.0,5.4,Annette Bening,Aidan Quinn,Stephen Rea,Neil Jordan,Thriller,0.0
100000000,Dragonball Evolution,2009-04-01,0,85.0,2.9,Chow Yun-fat,Justin Chatwin,Joon Park,James Wong,Adventure,-100.0
30000000,The Last Stand,2013-01-12,0,107.0,5.7,Arnold Schwarzenegger,Forest Whitaker,Rodrigo Santoro,Kim Jee-woon,Action,-30.0
25000000,Godsend,2004-04-30,30114487,102.0,4.7,Greg Kinnear,Rebecca Romijn,Robert De Niro,Nick Hamm,Science Fiction,5.0
23000000,Chasing Liberty,2004-01-09,12,111.0,6.1,Mandy Moore,Stark Sands,Tony Jayawardena,Andy Cadiff,Comedy,-23.0
30000000,Hoodwinked Too! Hood VS. Evil,2011-04-29,13521829,86.0,4.8,Hayden Panettiere,Bill Hader,Joan Cusack,Mike Disa,Comedy,-16.0
30000000,An Unfinished Life,2005-09-09,18618284,108.0,6.7,Robert Redford,Jennifer Lopez,Morgan Freeman,Lasse Hallström,Drama,-11.0
30000000,The Imaginarium of Doctor Parnassus,2009-10-01,64352607,123.0,6.3,Christopher Plummer,Heath Ledger,Johnny Depp,Terry Gilliam,Fantasy,34.0
30000000,Barney's Version,2010-10-26,8454301,134.0,7.2,Paul Giamatti,Dustin Hoffman,Rosamund Pike,Richard J. Lewis,Drama,-22.0
30000000,Runner Runner,2013-09-24,62616646,91.0,5.5,Ben Affleck,Gemma Arterton,Justin Timberlake,Brad Furman,Thriller,33.0
30000000,Antitrust,2001-01-12,18195610,108.0,5.8,Ryan Phillippe,Rachael Leigh Cook,Tim Robbins,Peter Howitt,Drama,-12.0
18000000,Glory,1989-12-15,26828365,122.0,7.4,Matthew Broderick,Denzel Washington,Cary Elwes,Edward Zwick,War,9.0
30000000,Once Upon a Time in America,1984-02-16,0,229.0,8.2,Robert De Niro,James Woods,Elizabeth McGovern,Sergio Leone,Drama,-30.0
0,Dead Man Down,2013-03-08,18074539,118.0,5.9,Colin Farrell,Noomi Rapace,Terrence Howard,Niels Arden Oplev,Crime,18.0
0,The Merchant of Venice,2004-09-03,0,138.0,6.7,Al Pacino,Jeremy Irons,Joseph Fiennes,Michael Radford,Drama,0.0
0,The Good Thief,2003-04-03,0,108.0,6.0,Nick Nolte,Tchéky Karyo,Nutsa Kukhianidze,Neil Jordan,Thriller,0.0
0,Supercross,2005-08-16,3102550,80.0,5.4,Steve Howey,Mike Vogel,Cameron Richardson,Steve Boyum,Adventure,3.0
30000000,Miss Potter,2006-12-03,35078241,92.0,6.3,Ewan McGregor,Renée Zellweger,Emily Watson,Chris Noonan,Romance,5.0
0,Wu Ji,2005-12-15,0,98.0,5.0,,,Cecilia Cheung,Chen Kaige,Romance,0.0
21000000,DOA: Dead or Alive,2006-09-07,480314,87.0,5.0,Jaime Pressly,Devon Aoki,Holly Valance,Corey Yuen Kwai,Action,-21.0
30000000,The Assassination of Jesse James by the Coward Robert Ford,2007-09-02,14711793,160.0,7.0,Brad Pitt,Casey Affleck,Sam Shepard,Andrew Dominik,Western,-15.0
30000000,辛亥革命,2011-07-03,108348,125.0,5.0,Jackie Chan,Li Bingbing,,Jackie Chan,Drama,-30.0
0,Le petit Nicolas,2009-09-30,0,91.0,5.9,Maxime Godart,Valérie Lemercier,Kad Merad,Laurent Tirard,Comedy,0.0
30000000,Wild Card,2015-01-14,0,92.0,5.4,Jason Statham,Michael Angarano,Milo Ventimiglia,Simon West,Thriller,-30.0
30000000,Machine Gun Preacher,2011-09-23,2527904,129.0,6.4,Gerard Butler,Michelle Monaghan,Kathy Baker,Marc Forster,Crime,-27.0
0,Konferenz der Tiere,2010-10-07,0,93.0,5.5,,,,Reinhard Klooss,Comedy,0.0
30000000,Goodbye Bafana,2007-02-11,0,140.0,7.0,Joseph Fiennes,Dennis Haysbert,Diane Kruger,Bille August,History,-30.0
27000000,United Passions,2014-06-19,0,110.0,3.0,,Tim Roth,Sam Neill,Frédéric Auburtin,Drama,-27.0
30000000,Grace of Monaco,2014-05-14,0,103.0,5.8,Nicole Kidman,Milo Ventimiglia,Paz Vega,Olivier Dahan,Drama,-30.0
30000000,Савва. Сердце воина,2015-11-12,0,85.0,6.4,Maksim Chukharyov,Konstantin Khabenskiy,Mikhail Galustyan,Maksim Fadeev,Fantasy,-30.0
30000000,Ripley's Game,2002-09-02,0,110.0,6.6,John Malkovich,Ray Winstone,Uwe Mansshardt,Liliana Cavani,Crime,-30.0
19000000,Sausage Party,2016-07-11,140752617,83.0,5.6,Seth Rogen,Kristen Wiig,Jonah Hill,Conrad Vernon,Fantasy,122.0
29000000,Pitch Perfect 2,2015-05-07,287506194,115.0,6.8,Anna Kendrick,Rebel Wilson,Hailee Steinfeld,Elizabeth Banks,Music,259.0
28000000,Walk the Line,2005-09-13,186438883,136.0,7.3,Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,James Mangold,Drama,158.0
30000000,Keeping the Faith,2000-04-14,37036004,127.0,5.9,Ben Stiller,Edward Norton,Jenna Elfman,Edward Norton,Comedy,7.0
29000000,The Borrowers,1997-12-05,0,86.0,5.8,John Goodman,Jim Broadbent,Celia Imrie,Peter Hewitt,Family,-29.0
0,Frost/Nixon,2008-10-15,0,122.0,7.2,Michael Sheen,Frank Langella,Kevin Bacon,Ron Howard,Drama,0.0
30000000,Confessions of a Dangerous Mind,2002-12-30,33013805,113.0,6.6,Sam Rockwell,Drew Barrymore,Julia Roberts,George Clooney,Comedy,3.0
29000000,Serving Sara,2002-08-20,16930185,100.0,5.0,Matthew Perry,Elizabeth Hurley,Vincent Pastore,Reginald Hudlin,Comedy,-12.0
29000000,The Boss,2016-04-07,78636257,91.0,5.5,,Melissa McCarthy,Peter Dinklage,Ben Falcone,Comedy,50.0
0,Cry Freedom,1987-11-05,0,157.0,6.9,Denzel Washington,Kevin Kline,Penelope Wilton,Richard Attenborough,Drama,0.0
0,Mumford,1999-09-24,0,112.0,6.3,Loren Dean,Hope Davis,Jason Lee,Lawrence Kasdan,Romance,0.0
12000000,Seed of Chucky,2004-11-11,24829644,87.0,4.9,Brad Dourif,Jennifer Tilly,Billy Boyd,Don Mancini,Comedy,13.0
29000000,The Jacket,2005-03-04,21126225,103.0,6.8,Adrien Brody,Keira Knightley,Kris Kristofferson,John Maybury,Fantasy,-8.0
28000000,Aladdin,1992-11-25,504050219,90.0,7.4,Scott Weinger,Robin Williams,Linda Larkin,Ron Clements,Family,476.0
28000000,Straight Outta Compton,2015-08-13,201634991,147.0,7.7,O'Shea Jackson Jr.,Corey Hawkins,Jason Mitchell,F. Gary Gray,Music,174.0
28000000,Indiana Jones and the Temple of Doom,1984-05-23,333000000,118.0,7.1,Harrison Ford,Kate Capshaw,Jonathan Ke Quan,Steven Spielberg,Action,305.0
30000000,The Rugrats Movie,1998-11-20,100491683,79.0,5.7,Whoopi Goldberg,David Spade,E.G. Daily,Norton Virgien,Animation,70.0
60000000,Along Came a Spider,2001-04-06,105178561,104.0,6.1,Morgan Freeman,Monica Potter,Michael Wincott,Lee Tamahori,Crime,45.0
29000000,Florence Foster Jenkins,2016-05-06,48902953,110.0,6.6,Meryl Streep,Hugh Grant,Rebecca Ferguson,Stephen Frears,Comedy,20.0
29000000,Once Upon a Time in Mexico,2003-09-11,98185582,102.0,6.2,Antonio Banderas,Salma Hayek,Johnny Depp,Robert Rodriguez,Action,69.0
28000000,Die Hard,1988-07-15,140767956,131.0,7.5,Bruce Willis,Alan Rickman,Alexander Godunov,John McTiernan,Action,113.0
28000000,Role Models,2008-02-03,92380927,99.0,6.4,Seann William Scott,Paul Rudd,Elizabeth Banks,David Wain,Comedy,64.0
28000000,The Big Short,2015-12-11,133346506,130.0,7.3,Christian Bale,Steve Carell,Ryan Gosling,Adam McKay,Comedy,105.0
0,Taking Woodstock,2009-09-03,0,120.0,6.2,Demetri Martin,Imelda Staunton,Henry Goodman,Ang Lee,Music,0.0
28000000,Miracle,2004-02-06,64445708,135.0,7.0,Kurt Russell,Patricia Clarkson,Noah Emmerich,Gavin O'Connor,Drama,36.0
28000000,Dawn of the Dead,2004-03-19,102356381,101.0,6.8,Sarah Polley,Ving Rhames,Jake Weber,Zack Snyder,Horror,74.0
35000000,The Wedding Planner,2001-01-26,94728529,103.0,5.5,Jennifer Lopez,Matthew McConaughey,Justin Chambers,Adam Shankman,Comedy,60.0
30000000,キャプテンハーロック,2013-09-07,17137302,115.0,6.5,Shun Oguri,Haruma Miura,Yu Aoi,Shinji Aramaki,Animation,-13.0
21000000,The Royal Tenenbaums,2001-10-05,71441250,110.0,7.4,Gene Hackman,Anjelica Huston,Ben Stiller,Wes Anderson,Drama,50.0
30000000,Identity,2003-04-25,90259536,90.0,7.1,John Cusack,Ray Liotta,Amanda Peet,James Mangold,Mystery,60.0
28000000,Last Vegas,2013-10-31,134402450,105.0,6.4,Robert De Niro,Morgan Freeman,Michael Douglas,Jon Turteltaub,Comedy,106.0
28000000,For Your Eyes Only,1981-06-23,195312802,127.0,6.3,Roger Moore,Carole Bouquet,Chaim Topol,John Glen,Thriller,167.0
28000000,Serendipity,2001-10-05,77516304,90.0,6.6,John Cusack,Kate Beckinsale,Jeremy Piven,Peter Chelsom,Comedy,50.0
